ID;Cota;t_max;t_min;prec;vel_media;racha;ID_INCENDIO
69663;10;13.6;7.2;0.76;4.06;11.66;2012330411
69664;127;13.98;5.1;0.56;4.18;11.125;2012330412
69666;127;13.98;5.1;0.56;4.18;11.125;2012330414
69667;60;13.12;8;0;5.38;18.28;2012330417
69668;336;15.26;4.52;0.04;2.6;7.16;2012330421
69669;60;13.12;8;0;5.38;18.28;2012330423
69670;10;13.76;7.92;0;4.4;11;2012330425
69671;336;15.26;4.52;0.04;2.6;7.16;2012330430
69673;60;13.12;8;0;5.38;18.28;2012330432
69674;127;14.16;5.28;0;4.34;11.125;2012330437
69675;336;15.26;4.52;0.04;2.6;7.16;2012330439
69676;336;15.26;4.52;0.04;2.6;7.16;2012330441
69677;1530;17.1;3.1;0;3.32;7.8;2012330442
69678;336;15.26;4.52;0.04;2.6;7.16;2012330444
69680;127;14.46;5.7;0.02;4.06;10.775;2012330449
69681;60;13.175;7.85;0.04;5.06;19.025;2012330450
69682;60;13.175;7.85;0.04;5.06;19.025;2012330451
69704;10;13.96;7.8;0;2.9;7.4;2012330496
69705;60;12.65;8.025;0.04;4.22;15.125;2012330497
69706;100;nan;nan;0;nan;nan;2012330498
69707;60;12.65;8.025;0.04;4.22;15.125;2012330499
69709;60;12.65;8.025;0.04;4.22;15.125;2012330502
69710;336;16.86;5.74;0.04;2.22;6.6;2012330503
69711;127;13.8;6.08;0.04;3.4;9.62;2012330505
69712;5;14;8.08;0;nan;nan;2012330506
69714;336;16.86;5.74;0.04;2.22;6.6;2012330508
69716;336;16.86;5.74;0.04;2.22;6.6;2012330510
69718;336;16.86;5.74;0.04;2.22;6.6;2012330512
69720;336;16.86;5.74;0.04;2.22;6.6;2012330514
69721;60;12.65;8.025;0.04;4.22;15.125;2012330515
69723;127;13.8;6.08;0.04;3.4;9.62;2012330518
69724;100;nan;nan;0;nan;nan;2012330519
69727;336;16.86;5.74;0.04;2.22;6.6;2012330522
69728;336;16.86;5.74;0.04;2.22;6.6;2012330523
69729;336;16.86;5.74;0.04;2.22;6.6;2012330527
69731;336;16.86;5.74;0.04;2.22;6.6;2012330530
69732;127;13.8;6.08;0.04;3.4;9.62;2012330532
69751;1510;15.76;0.38;0;1.62;6.56;2012330556
69753;336;16.18;6.2;0.04;2.18;6.5;2012330560
69754;127;12.76;6.84;nan;2.74;8;2012330561
69755;336;16.18;6.2;0.04;2.18;6.5;2012330563
69756;60;12.15;8.325;0.04;3.44;11.175;2012330564
69757;336;16.18;6.2;0.04;2.18;6.5;2012330566
69758;336;16.18;6.2;0.04;2.18;6.5;2012330568
69760;60;12.15;8.325;0.04;3.44;11.175;2012330572
69761;60;12.15;8.325;0.04;3.44;11.175;2012330573
69762;336;16.18;6.2;0.04;2.18;6.5;2012330574
69764;336;16.18;6.2;0.04;2.18;6.5;2012330576
69765;60;12.15;8.325;0.04;3.44;11.175;2012330577
69766;60;12.15;8.325;0.04;3.44;11.175;2012330578
69767;336;16.18;6.2;0.04;2.18;6.5;2012330579
69768;336;16.18;6.2;0.04;2.18;6.5;2012330580
69769;10;13.52;8.34;0;2.56;6.4;2012330581
69771;336;16.18;6.2;0.04;2.18;6.5;2012330583
69773;1510;15.76;0.38;0;1.62;6.56;2012330587
69774;60;12.15;8.325;0.04;3.44;11.175;2012330588
69775;60;12.15;8.325;0.04;3.44;11.175;2012330589
69776;60;12.15;8.325;0.04;3.44;11.175;2012330590
69777;60;11.9;8.1;0.08;2.56;7.575;2012330592
69794;336;15.46;6.7;0.08;1.68;5.68;2012330617
69795;336;15.46;6.7;0.08;1.68;5.68;2012330618
69796;60;11.9;8.1;0.08;2.56;7.575;2012330620
69797;60;11.9;8.1;0.08;2.56;7.575;2012330622
69801;60;11.875;8;0.48;2.46;9.6;2012330629
69802;60;11.875;8;0.48;2.46;9.6;2012330630
69803;60;12.76;5.54;3.04;5.02;18.68;2012330632
69804;127;11.9;4.1;2.36;4.12;11.28;2012330636
69805;60;12.78;4.76;2.64;4.9;15.56;2012330640
69806;127;11.9;4.1;2.36;4.12;11.28;2012330642
69807;60;13.5;4.86;0.56;4.28;13.18;2012330645
69808;100;nan;nan;0.7;nan;nan;2012330646
69809;336;13.28;3.3;1.48;2.26;7.68;2012330647
69810;336;13.28;3.3;1.48;2.26;7.68;2012330648
69811;5;14.16;6.12;0.26;nan;nan;2012330651
69813;10;13.58;6.36;1;3;9.14;2012330656
69814;336;13.28;3.3;1.48;2.26;7.68;2012330657
69815;60;13.5;4.86;0.56;4.28;13.18;2012330658
69817;60;13.5;4.86;0.56;4.28;13.18;2012330663
69818;60;13.5;4.86;0.56;4.28;13.18;2012330664
69819;336;13.28;3.3;1.48;2.26;7.68;2012330667
69820;336;13.28;3.3;1.48;2.26;7.68;2012330668
69841;127;15.78;5.56;0.02;3.72;9.44;2012330699
69842;10;14.94;6.6;0;2.54;7.54;2012330701
69843;127;15.78;5.56;0.02;3.72;9.44;2012330702
69844;127;15.78;5.56;0.02;3.72;9.44;2012330703
69845;127;15.78;5.56;0.02;3.72;9.44;2012330705
69846;60;14.9;5.74;0.12;4.44;12.78;2012330707
69849;127;15.78;5.56;0.02;3.72;9.44;2012330710
69851;100;nan;nan;0;nan;nan;2012330712
69852;127;15.78;5.56;0.02;3.72;9.44;2012330715
69853;336;16.16;5;0.04;2.32;7.78;2012330716
69854;60;14.9;5.74;0.12;4.44;12.78;2012330717
69855;127;15.78;5.56;0.02;3.72;9.44;2012330718
69856;336;16.16;5;0.04;2.32;7.78;2012330719
69857;336;16.16;5;0.04;2.32;7.78;2012330720
69859;127;15.78;5.56;0.02;3.72;9.44;2012330722
69860;60;14.9;5.74;0.12;4.44;12.78;2012330723
69861;100;nan;nan;0;nan;nan;2012330724
69865;336;16.16;5;0.04;2.32;7.78;2012330732
69867;60;14.9;5.74;0.12;4.44;12.78;2012330734
69868;127;11.92;2.12;0.12;3.88;8.78;2012330735
69869;60;16.24;7.02;0.12;3.88;10.94;2012330736
69886;60;16.24;7.02;0.12;3.88;10.94;2012330757
69887;60;16.24;7.02;0.12;3.88;10.94;2012330759
69888;10;15.98;7.32;0.04;2.22;6.78;2012330760
69889;10;15.98;7.32;0.04;2.22;6.78;2012330762
69890;127;17.7;6.88;0;3.32;9.04;2012330763
69891;127;17.7;6.88;0;3.32;9.04;2012330764
69892;10;15.98;7.32;0.04;2.22;6.78;2012330766
69893;60;16.24;7.02;0.12;3.88;10.94;2012330768
69897;60;16.24;7.02;0.12;3.88;10.94;2012330773
69899;336;18.44;6.26;0;2.2;7.28;2012330775
69900;127;17.7;6.88;0;3.32;9.04;2012330777
69903;336;18.44;6.26;0;2.2;7.28;2012330781
69905;1510;12.34;-1.58;0;2.1;9.1;2012330784
69906;60;16.24;7.02;0.12;3.88;10.94;2012330786
69907;100;nan;nan;0;nan;nan;2012330788
69908;336;18.44;6.26;0;2.2;7.28;2012330790
69909;60;16.24;7.02;0.12;3.88;10.94;2012330791
69910;60;16.24;7.02;0.12;3.88;10.94;2012330795
69911;60;16.24;7.02;0.12;3.88;10.94;2012330796
69912;60;16.24;7.02;0.12;3.88;10.94;2012330798
69964;60;17.56;8.96;0;3.78;11.6;2012330874
69965;336;22.26;9.64;0;2.2;7.34;2012330875
69966;60;17.56;8.96;0;3.78;11.6;2012330876
69967;60;17.56;8.96;0;3.78;11.6;2012330877
69971;60;17.56;8.96;0;3.78;11.6;2012330883
69972;60;17.56;8.96;0;3.78;11.6;2012330884
69974;336;22.26;9.64;0;2.2;7.34;2012330886
69975;10;17.72;8.64;0.04;2;6.06;2012330888
69978;127;20.88;9.42;0;3.72;9.1;2012330891
69979;336;22.26;9.64;0;2.2;7.34;2012330892
69980;336;22.26;9.64;0;2.2;7.34;2012330893
69981;100;nan;nan;0;nan;nan;2012330894
69982;60;17.56;8.96;0;3.78;11.6;2012330895
69983;10;17.72;8.64;0.04;2;6.06;2012330896
69984;1510;16.12;1.08;0;1.26;9.38;2012330897
69986;10;17.72;8.64;0.04;2;6.06;2012330899
69987;127;20.88;9.42;0;3.72;9.1;2012330900
69990;100;nan;nan;0;nan;nan;2012330906
69993;336;22.26;9.64;0;2.2;7.34;2012330910
70011;60;17.56;8.96;0;3.78;11.6;2012330936
70012;127;20.88;9.42;0;3.72;9.1;2012330937
70013;60;17.56;8.96;0;3.78;11.6;2012330940
70014;60;17.56;8.96;0;3.78;11.6;2012330941
70015;336;22.26;9.64;0;2.2;7.34;2012330942
70019;10;18.4;9.175;0.04;1.6;5.5;2012330946
70020;127;21.12;9.96;0;3.56;9;2012330947
70021;60;17.72;9.16;0;3.4;11.04;2012330948
70022;127;21.12;9.96;0;3.56;9;2012330949
70023;60;17.72;9.16;0;3.4;11.04;2012330952
70026;1510;16.34;1.62;0;1.16;8.22;2012330955
70027;336;22.78;10.6;0;2.38;7.94;2012330956
70028;127;21.12;9.96;0;3.56;9;2012330957
70030;336;22.78;10.6;0;2.38;7.94;2012330960
70031;60;17.72;9.16;0;3.4;11.04;2012330961
70032;10;18.4;9.175;0.04;1.6;5.5;2012330962
70034;60;17.72;9.16;0;3.4;11.04;2012330964
70035;10;18.4;9.175;0.04;1.6;5.5;2012330965
70036;127;21.12;9.96;0;3.56;9;2012330967
70037;60;17.72;9.16;0;3.4;11.04;2012330969
70038;336;22.78;10.6;0;2.38;7.94;2012330970
70059;127;21.12;9.96;0;3.56;9;2012330993
70061;336;22.78;10.6;0;2.38;7.94;2012330997
70063;60;17.72;9.16;0;3.4;11.04;2012331002
70064;60;17.72;9.16;0;3.4;11.04;2012331003
70065;100;nan;nan;0;nan;nan;2012331004
70066;60;17.72;9.16;0;3.4;11.04;2012331005
70068;60;17.72;9.16;0;3.4;11.04;2012331007
70069;10;18.4;9.175;0.04;1.6;5.5;2012331008
70070;60;17.72;9.16;0;3.4;11.04;2012331009
70071;60;17.72;9.16;0;3.4;11.04;2012331010
70074;60;17.72;9.16;0;3.4;11.04;2012331013
70075;127;21.12;9.96;0;3.56;9;2012331014
70076;60;17.72;9.16;0;3.4;11.04;2012331015
70077;60;17.72;9.16;0;3.4;11.04;2012331016
70079;127;19.86;9.36;0;3.28;8.28;2012331020
70080;127;19.86;9.36;0;3.28;8.28;2012331021
70081;100;nan;nan;0;nan;nan;2012331022
70082;60;16.68;8.58;0;3.24;10.94;2012331023
70084;60;16.68;8.58;0;3.24;10.94;2012331025
70085;60;16.68;8.58;0;3.24;10.94;2012331026
70086;100;nan;nan;0;nan;nan;2012331027
70101;60;16.68;8.58;0;3.24;10.94;2012331046
70102;10;17.95;9.375;0.04;1.875;5.55;2012331047
70104;336;21.76;9.8;0;2.44;7.66;2012331050
70105;127;19.86;9.36;0;3.28;8.28;2012331051
70108;336;21.76;9.8;0;2.44;7.66;2012331055
70139;100;nan;nan;0;nan;nan;2012331108
70140;127;19;8.58;0;3.5;8.62;2012331109
70141;1510;15.9;1.34;0;1.44;9.06;2012331110
70142;127;19;8.58;0;3.5;8.62;2012331111
70143;127;19;8.58;0;3.5;8.62;2012331113
70144;5;16.86;8.78;0;nan;nan;2012331114
70145;10;17.275;9.2;0;2.075;6.025;2012331115
70174;5;16.9;8.36;0;nan;nan;2012331153
70175;127;18.34;7.96;0;3.32;8.12;2012331154
70176;127;18.34;7.96;0;3.32;8.12;2012331155
70177;100;nan;nan;0;nan;nan;2012331156
70178;60;15.88;7.36;0;3.62;10.84;2012331158
70179;127;18.34;7.96;0;3.32;8.12;2012331159
70180;127;18.34;7.96;0;3.32;8.12;2012331160
70181;336;20.58;8.62;0;2.72;8.16;2012331163
70182;336;20.58;8.62;0;2.72;8.16;2012331165
70183;127;18.34;7.96;0;3.32;8.12;2012331169
70184;1530;14.52;3.54;0;2.68;9.78;2012331170
70185;100;nan;nan;0;nan;nan;2012331171
70186;127;18.34;7.96;0;3.32;8.12;2012331174
70187;60;15.88;7.36;0;3.62;10.84;2012331175
70189;127;18.34;7.96;0;3.32;8.12;2012331177
70190;60;15.88;7.36;0;3.62;10.84;2012331178
70191;60;15.88;7.36;0;3.62;10.84;2012331179
70193;336;19.08;7.34;0;2.96;8.66;2012331183
70220;60;14.06;8.02;0.2;3.5;11.06;2012331227
70221;5;15.4;8.68;3.38;nan;nan;2012331229
70222;127;14;6.98;6.08;3.28;10.34;2012331237
70223;127;14;6.98;6.08;3.28;10.34;2012331240
70225;127;18.96;10.94;3.06;2.24;9.54;2012331246
70226;10;18.28;12.28;0.44;1.94;7.44;2012331247
70228;336;20.36;10.6;1.2;1.92;8.66;2012331249
70232;10;20.46;13.72;0.36;2.04;8.6;2012331254
70233;10;20.46;13.72;0.36;2.04;8.6;2012331256
70235;336;23.42;12.18;0.68;1.82;7.48;2012331260
70237;60;15.12;11.62;0;5.22;16.56;2012331273
70238;10;16.6;11.76;0.04;3.4;10.12;2012331275
70241;336;21.06;11.4;0;2.28;7.78;2012331298
70242;10;19.625;12.175;0;3.24;7.7;2012331304
70244;60;19.14;12.54;0;3.28;10.5;2012331307
70246;127;20.34;12.36;0.38;2.44;9.5;2012331315
70247;60;20.1;13.02;0.04;3.72;12.4;2012331319
70248;60;20.1;13.02;0.04;3.72;12.4;2012331320
70261;60;23.28;17.02;0;2.9;11.06;2012331391
70262;60;23.14;16.62;0;2.16;9.1;2012331400
70263;127;19;8.58;0;3.5;8.62;2012331402
70264;336;22.52;14.86;1.12;1.88;6.64;2012331404
70265;127;21.98;15.52;0;2.28;7.72;2012331406
70266;100;nan;nan;0;2.75;11.25;2012331407
70267;336;22.52;13.3;1.64;2.5;8.1;2012331420
70268;100;nan;nan;3.04;4.04;11.42;2012331422
70269;1530;21.22;8.5;0.28;3.6;10.5;2012331426
70270;100;nan;nan;0.56;4.22;11.04;2012331428
70271;336;27.96;15.46;0;2.28;7.1;2012331435
70272;445;31.64;11.34;0;1.68;8.44;2012331436
70273;127;23.52;16;0;2.66;8.94;2012331440
70274;127;23.52;16;0;2.66;8.94;2012331441
70275;127;23.52;16;0;2.66;8.94;2012331443
70278;445;31.96;11.58;0;1.84;8.84;2012331446
70279;60;24.32;16.72;0;2.9;10.28;2012331448
70280;60;24.9;16.96;0;2.52;9.66;2012331449
70281;336;28.68;16.38;0;2.4;7.24;2012331453
70282;127;24.04;16.98;0;2.26;7.9;2012331454
70283;127;24.04;16.98;0;2.26;7.9;2012331460
70285;127;24.1;16.46;2.32;2.48;8.24;2012331464
70286;336;26.48;16.16;1.32;2.4;7.68;2012331472
70308;10;25.85;18.1;0;2.14;8.05;2012331518
70309;10;25.85;18.1;0;2.14;8.05;2012331519
70310;10;25.95;18.425;0;1.86;5.625;2012331525
70311;127;25.54;16.4;0;2.68;8.94;2012331529
70312;336;27.7;15.22;0;2.1;6.9;2012331530
70313;1510;25.42;12.08;0;3.66;14.54;2012331532
70314;100;nan;nan;0;3;7.56;2012331534
70315;127;25.2;17.26;0.3;2.4;8.22;2012331539
70316;60;24.74;17.2;0.56;3.12;9.78;2012331540
70318;127;25.2;17.26;0.3;2.4;8.22;2012331542
70319;10;26.15;19.925;0;1.8;5.125;2012331545
70320;127;25.2;17.26;0.3;2.4;8.22;2012331548
70321;445;30.84;13.38;nan;1.78;8.06;2012331549
70322;10;25.54;20.02;0.12;2.14;5.72;2012331551
70324;60;23.52;18.06;1.6;4.06;14.18;2012331557
70325;10;2.463.333.333;2.016.666.667;0.4;3;7.6;2012331565
70327;10;2.383.333.333;1.786.666.667;0.4;3.4;9.366.666.667;2012331586
70328;127;22.46;15.16;nan;2.7;10.56;2012331590
70329;127;22.46;15.16;nan;2.7;10.56;2012331592
70330;1510;20.46;7.34;0;4.16;11.72;2012331593
70331;60;22.7;15.62;0.48;4.8;15.94;2012331598
70332;127;22.24;14.96;nan;2.64;9.84;2012331601
70334;10;21.95;16.575;0.72;2.5;8.5;2012331607
70359;60;21.04;16.3;0;4.8;13.1;2012331694
70360;336;24.88;13.64;0;2.4;8.42;2012331699
70361;60;21.04;16.3;0;4.8;13.1;2012331702
70362;127;23;14.96;0;3.16;9.84;2012331703
70363;10;24.225;16.325;0;2.56;6.125;2012331704
70364;10;2.446.666.667;1.643.333.333;0;2.65;6.3;2012331709
70365;127;23.8;15.66;0;2.88;9.44;2012331715
70368;60;21.52;16.58;0;4.12;11.66;2012331725
70369;336;26.52;14.7;0;2.34;7.98;2012331726
70370;10;2.446.666.667;1.643.333.333;0;2.65;6.3;2012331730
70372;60;21.52;16.58;0;4.12;11.66;2012331735
70373;10;2.446.666.667;1.643.333.333;0;2.65;6.3;2012331736
70374;60;21.52;16.58;0;4.12;11.66;2012331737
70376;127;23.98;16.36;0.44;2.6;8.88;2012331742
70377;127;24.1;16.6;0.44;2.16;7.94;2012331750
70379;127;20.9;14.96;nan;1.72;6.94;2012331765
70381;127;20.7;14.06;nan;2.38;7.88;2012331773
70382;336;21.88;12.82;0.48;1.72;6.22;2012331780
70386;336;21.88;12.82;0.48;1.72;6.22;2012331790
70388;336;21.88;12.82;0.48;1.72;6.22;2012331793
70402;10;21.8;14.5;0.12;2.88;9.366.666.667;2012331837
70403;336;24.94;13.58;1.04;2.54;8.44;2012331838
70404;60;21.8;15.42;nan;4.62;17.94;2012331845
70405;127;23.42;14.4;0.6;3.72;12.94;2012331847
70406;127;23.42;14.4;0.6;3.72;12.94;2012331848
70408;127;23.42;14.4;0.6;3.72;12.94;2012331853
70409;100;22.25;14.6;0.78;5.34;15.74;2012331857
70410;127;23.42;14.4;0.6;3.72;12.94;2012331859
70411;127;23.42;14.4;0.6;3.72;12.94;2012331862
70412;336;24.94;13.58;1.04;2.54;8.44;2012331864
70416;10;21.8;14.5;0.12;2.88;9.366.666.667;2012331874
70418;127;23.42;14.4;0.6;3.72;12.94;2012331878
70419;60;22.08;15.46;nan;5.36;20.6;2012331883
70420;127;23.82;14.58;0.76;3.78;14.4;2012331896
70421;10;2.083.333.333;1.296.666.667;1.72;2.82;15.8;2012331904
70423;127;18.92;11.6;0.76;2.26;7.78;2012331920
70424;127;19.86;11.28;0.54;2.32;7.68;2012331923
70425;336;20.66;10.3;0.52;1.92;7.18;2012331925
70426;336;22.36;10.08;0.52;1.92;7.12;2012331934
70427;10;21.05;13.35;0;1.56;4.725;2012331938
70428;336;22.36;10.08;0.52;1.92;7.12;2012331951
70450;10;16.15;7.9;0.2;1.875;11.1;2012332041
70451;127;14.42;6.72;0.44;3.04;11.28;2012332043
70452;336;1.336.666.667;4.766.666.667;0.8;2.566.666.667;8.9;2012332044
70453;60;15.575;8.15;0.4;4.525;17.15;2012332045
70454;60;16.96;8.96;0.32;5.84;20.44;2012332047
70455;60;16.96;8.96;0.32;5.84;20.44;2012332048
70456;100;15.36;9.82;0.3;3.54;15.28;2012332049
70457;10;17.68;8.98;0.16;2.28;12.72;2012332050
70458;127;15.54;7.72;0.44;4.22;13.84;2012332055
70459;127;15.54;7.72;0.44;4.22;13.84;2012332058
70460;60;16.96;8.96;0.32;5.84;20.44;2012332059
70461;100;14.82;9.66;0.1;3.44;13.72;2012332070
70463;336;14.74;8.46;1.48;2.72;11.28;2012332085
70464;336;16.62;9.92;0.76;2.38;11.94;2012332087
70465;127;16.8;10.14;0.8;3.44;12.24;2012332089
70466;100;16.38;11.32;2.18;4.12;14.06;2012332090
70467;10;17.2;10.28;0.32;2.16;10.38;2012332092
70468;336;16.62;9.92;0.76;2.38;11.94;2012332093
70469;10;17.2;10.28;0.32;2.16;10.38;2012332094
70470;336;16.62;9.92;0.76;2.38;11.94;2012332096
70471;336;16.62;9.92;0.76;2.38;11.94;2012332097
70474;60;18.46;11.74;0.24;6.28;22.22;2012332109
70475;127;17.12;9.42;0.34;3.5;13.96;2012332112
70500;336;15.3;6.08;nan;2.38;10.36;2012332175
70501;336;15.3;6.08;nan;2.38;10.36;2012332179
70502;100;13.9;9.22;0.4;4.6;14.34;2012332180
70503;336;15.3;6.08;nan;2.38;10.36;2012332181
70504;60;16.62;9.38;0.36;7.38;21.3;2012332182
70507;100;12.98;9.16;0.28;5.1;15.28;2012332186
70508;336;13.74;6.1;nan;3.22;11.3;2012332187
70510;336;13.74;6.1;nan;3.22;11.3;2012332190
70512;336;13.96;6.12;0.2;2.98;11.14;2012332196
70514;100;13;9.38;0.04;4.72;15.44;2012332203
70515;60;15.6;8.74;0.08;7.54;20.74;2012332204
70516;127;14.58;7.4;1.08;4.08;12.22;2012332211
70517;336;13.88;6.08;0.44;3.02;12.26;2012332216
70518;336;13.88;6.08;0.44;3.02;12.26;2012332217
70519;336;13.88;6.08;0.44;3.02;12.26;2012332221
70520;127;14.58;7.4;1.08;4.08;12.22;2012332223
70521;127;14.58;7.4;1.08;4.08;12.22;2012332226
70522;60;15.9;8.52;0.72;7.66;21.52;2012332227
70523;127;16.38;10.24;nan;3.72;11.04;2012332232
70524;127;16.38;10.24;nan;3.72;11.04;2012332233
70525;127;21.02;13.88;4.22;2.52;8.68;2012332242
70526;127;23;14.96;0;3.16;9.84;2012332247
70549;1140;16.56;2.86;2.48;2.35;7.5;2012340044
70550;830;16.15;-1.25;0.15;2.275;8.975;2012340048
70551;1510;5.38;-4.02;1.48;4.9;15.46;2012340055
70552;1510;6.8;-2.84;0.04;3.9;13.96;2012340056
70554;1140;11.36;-3.1;0;nan;nan;2012340058
70555;830;16.58;-0.86;0;3;12.72;2012340062
70556;1140;15.14;-0.8;0;nan;nan;2012340063
70557;1140;17.64;-0.16;0;nan;nan;2012340064
70558;1140;18.4;1.56;0;nan;nan;2012340070
70559;830;21.04;-0.08;0;1.72;8.44;2012340071
70560;1140;19.26;2.46;0;nan;nan;2012340072
70561;1140;19.26;2.46;0;nan;nan;2012340073
70562;1140;19.06;3.46;0.05;nan;nan;2012340075
70564;1140;17.26;4.3;0.2;nan;nan;2012340079
70565;1140;11.92;1.54;0.16;nan;nan;2012340081
70566;1140;11.92;1.54;0.16;nan;nan;2012340082
70567;830;12.46;-0.92;0.04;3.66;14.04;2012340083
70568;1140;8;-1.82;0.28;nan;nan;2012340085
70569;1140;12.04;-0.14;0.28;nan;nan;2012340089
70570;830;19.82;0.08;0;1.58;7.56;2012340092
70571;830;20.98;0.3;0;1.48;7.5;2012340095
70572;830;21.48;0.92;0;1.54;7.82;2012340099
70573;1510;15.8;1.82;0;1.28;8.5;2012340102
70574;1140;18.78;4.16;0;nan;nan;2012340105
70601;100;11.6;-2.46;1.7;3.44;8.24;2012360003
70602;100;13.58;8.44;0;3.26;11.06;2012360007
70603;261;15.35;6.1;nan;1.9;8.35;2012360009
70604;240;13.88;7.04;0.16;1.12;7.98;2012360010
70605;108;12.88;4.92;0.46;1.5;5.15;2012360012
70606;108;12.32;3.98;0.32;1.6;5.4;2012360018
70607;108;10.78;3.06;1.06;1.84;9.42;2012360024
70609;370;8;0.16;0.26;2.52;10.9;2012360028
70610;685;6.3;-0.86;0.44;nan;nan;2012360036
70611;261;11.98;4.04;0.12;3.76;11.9;2012360038
70613;370;9.22;2.24;0.36;3.06;10.9;2012360040
70614;108;12.46;4.26;nan;2.94;9.5;2012360044
70615;261;13.04;1.9;0;3.34;10.4;2012360059
70616;108;11.78;1.76;0;2.94;9.5;2012360065
70617;261;13.44;1.74;0;2.9;9.18;2012360075
70618;370;8.92;-0.62;0.16;2.64;10.6;2012360078
70619;261;13.44;1.74;0;2.9;9.18;2012360081
70623;261;15.22;4.34;0.06;3.44;11.62;2012360120
70624;370;13.8;1.44;nan;1.66;7.76;2012360143
70625;100;17.42;0.36;0;2.56;8.58;2012360174
70626;685;12.76;3.8;0;nan;nan;2012360176
70627;370;16.02;1.52;nan;1.4;6.7;2012360177
70641;370;17.18;6.08;nan;1.5;6.72;2012360305
70642;370;17.18;6.08;nan;1.5;6.72;2012360309
70643;240;19.3;6.2;0;1.12;5.88;2012360314
70644;261;17.16;7.04;0;2.22;9.18;2012360323
70645;370;18.08;5.02;nan;1.44;7;2012360324
70646;370;16.74;5.4;nan;2.28;8.72;2012360335
70647;370;16.2;5.34;nan;1.74;6.98;2012360349
70648;261;18.06;7.1;0;2.1;9.04;2012360351
70649;370;16.2;5.34;nan;1.74;6.98;2012360356
70650;261;18.06;7.1;0;2.1;9.04;2012360357
70651;370;18.34;6.36;nan;1.84;7.32;2012360365
70652;261;19.62;8.64;0;2.28;9.42;2012360367
70653;370;18.34;6.36;nan;1.84;7.32;2012360369
70654;370;18.34;6.36;nan;1.84;7.32;2012360370
70655;261;19.62;8.64;0;2.28;9.42;2012360374
70656;261;19.62;8.64;0;2.28;9.42;2012360383
70657;261;21.04;9.04;0;2.56;9.32;2012360391
70658;370;20.14;6.72;nan;1.94;7.9;2012360394
70659;261;21.04;9.04;0;2.56;9.32;2012360396
70660;370;20.14;6.72;nan;1.94;7.9;2012360401
70661;370;21.78;6.22;0;1.94;7.775;2012360404
70662;100;23.22;5.42;0;4.02;10.88;2012360406
70663;370;21.78;6.22;0;1.94;7.775;2012360410
70664;370;21.78;6.22;0;1.94;7.775;2012360412
70665;370;22.6;5.92;0;1.82;7.65;2012360420
70691;685;19.82;12.22;0;nan;nan;2012360543
70692;261;24.18;12.6;0.02;2.6;10.12;2012360544
70694;370;24.22;11.92;0;2.32;9.62;2012360548
70696;108;24.8;12.86;0;1.32;5.78;2012360554
70697;240;25.78;9.84;0;1.46;7.72;2012360557
70698;261;24.46;12.62;0;2.72;9.9;2012360561
70700;261;24.46;12.62;0;2.72;9.9;2012360570
70701;261;24.46;12.62;0;2.72;9.9;2012360573
70702;261;24.46;12.62;0;2.72;9.9;2012360576
70703;261;24.46;12.62;0;2.72;9.9;2012360578
70704;100;25.55;5.275;0;3.28;9.54;2012360580
70705;261;24.5;12.42;0;2.88;10;2012360581
70707;261;24.5;12.42;0;2.88;10;2012360587
70708;100;25.55;5.275;0;3.28;9.54;2012360588
70709;685;20.8;13.54;0;nan;nan;2012360598
70710;100;25.12;5.36;0;3.28;8.86;2012360610
70711;240;24.74;8.94;0;1.34;7.82;2012360626
70712;370;23.38;9.54;0;2.16;9.34;2012360629
70713;261;22.64;11.5;0.02;2.72;10;2012360632
70714;370;23.38;9.54;0;2.16;9.34;2012360637
70715;370;23.38;9.54;0;2.16;9.34;2012360638
70716;261;22.64;11.5;0.02;2.72;10;2012360640
70717;370;19.06;7.38;0;2.9;9.66;2012360648
70740;261;24.92;13.6;0;2.82;10.56;2012360890
70741;261;24.92;13.6;0;2.82;10.56;2012360892
70742;685;20.56;10.26;0;nan;nan;2012360894
70743;370;27.72;14;0;2.16;8.56;2012360918
70744;370;27.72;14;0;2.16;8.56;2012360921
70745;370;27.72;14;0;2.16;8.56;2012360922
70747;370;25.08;12.24;0;2.44;8.38;2012360986
70748;261;26.6;14.42;0.02;2.74;11.08;2012360988
70749;370;25.375;11.675;0.02;2.575;8.525;2012360993
70750;240;26.48;13.48;0;0.76;5.88;2012361000
70751;685;21.22;12.2;0;nan;nan;2012361002
70752;261;25.78;14.84;0;2.38;10.62;2012361021
70753;261;25.78;14.84;0;2.38;10.62;2012361026
70755;240;25.7;14.1;0;1;6.6;2012361029
70756;370;24.225;12.6;0.04;1.875;8.475;2012361035
70757;261;25.34;15.04;0.1;2.5;9.94;2012361041
70758;261;25.34;15.04;0.1;2.5;9.94;2012361042
70759;261;24.1;14.96;0.12;2.38;10.22;2012361049
70760;261;24.92;14.84;2.12;3.2;11;2012361062
70761;370;22.76;13.2;nan;4.06;13.5;2012361072
70762;775;12.38;-0.36;0;1.46;6.62;2012370001
70763;775;12.56;-0.48;0;1.18;5.9;2012370002
70764;1960;8.64;0.18;0;3.06;8.02;2012370005
70765;415;10.12;0.84;0.14;2.72;10.72;2012370008
70788;680;15.12;0.72;0.04;3.5;11.06;2012370075
70789;769;15.66;-0.22;0;3.5;11.44;2012370076
70790;775;15.24;-0.84;0;1.66;7.82;2012370078
