ID;PENDIENTE;ID_INCENDIO
12950;120.42541;"2002331387"
12951;80.18436;"2002331388"
12952;180.66805;"2002331391"
12953;85.83365;"2002331392"
12954;85.83365;"2002331394"
12955;84.19395;"2002331399"
12956;111.12219;"2002331407"
12957;126.784225;"2002331408"
12958;82.5927;"2002331409"
12959;41.528214;"2002331411"
12960;41.528214;"2002331416"
12961;76.89371;"2002331418"
12962;137.87936;"2002331420"
12963;76.89371;"2002331421"
12964;143.32822;"2002331422"
12965;76.89371;"2002331426"
12966;143.40083;"2002331429"
12967;143.32822;"2002331430"
12968;143.32822;"2002331431"
12969;138.77354;"2002331433"
12970;138.77354;"2002331434"
12971;143.40083;"2002331435"
12972;173.74791;"2002331437"
12973;173.74791;"2002331438"
12974;161.1949;"2002331439"
12975;79.757645;"2002331440"
12976;41.528214;"2002331442"
12977;104.35827;"2002331443"
12978;143.40083;"2002331444"
12979;76.89371;"2002331447"
12980;138.77354;"2002331450"
12981;120.42541;"2002331451"
12982;25.697008;"2002331452"
12983;25.697008;"2002331453"
12984;173.74791;"2002331457"
12985;161.1949;"2002331459"
12986;161.1949;"2002331460"
12987;161.1949;"2002331462"
12988;41.528214;"2002331467"
12989;41.528214;"2002331468"
12990;161.1949;"2002331471"
12991;161.1949;"2002331472"
12992;120.42541;"2002331473"
12993;174.69472;"2002331477"
12994;28.550102;"2002331478"
12995;161.1949;"2002331479"
12996;41.528214;"2002331481"
12997;143.32822;"2002331483"
12998;143.32822;"2002331484"
12999;36.698887;"2002331486"
13000;70.75701;"2002331487"
13001;41.528214;"2002331489"
13002;194.5561;"2002331491"
13003;125.605;"2002331495"
13004;41.528214;"2002331497"
13005;161.1949;"2002331499"
13006;54.007565;"2002331501"
13007;41.528214;"2002331509"
13008;54.007565;"2002331511"
13009;133.25687;"2002331513"
13010;85.83365;"2002331515"
13011;80.18436;"2002331516"
13012;107.84295;"2002331517"
13013;184.70592;"2002331519"
13014;103.0078;"2002331521"
13015;194.5561;"2002331523"
13016;126.784225;"2002331524"
13017;126.784225;"2002331526"
13018;126.784225;"2002331527"
13019;75.16292;"2002331529"
13020;141.1065;"2002331531"
13021;70.75701;"2002331533"
13022;82.09508;"2002331534"
13023;126.784225;"2002331536"
13024;126.784225;"2002331538"
13025;126.784225;"2002331539"
13026;85.83365;"2002331540"
13027;173.25917;"2002331541"
13028;82.5927;"2002331542"
13029;121.46744;"2002331543"
13030;107.84295;"2002331544"
13031;76.89371;"2002331545"
13032;121.46744;"2002331546"
13033;141.30064;"2002331547"
13034;46.572525;"2002331549"
13035;96.18934;"2002331550"
13036;141.30064;"2002331553"
13037;244.27983;"2002331554"
13038;244.27983;"2002331555"
13039;194.5561;"2002331556"
13040;170.67918;"2002331558"
13041;244.27983;"2002331559"
13042;165.00807;"2002331560"
13043;137.65207;"2002340003"
13044;63.0963;"2002340004"
13045;51.937668;"2002340006"
13046;40.399834;"2002340007"
13047;72.641;"2002340009"
13048;64.1684;"2002340011"
13049;103.901375;"2002340012"
13050;103.23419;"2002340014"
13051;51.937668;"2002340015"
13052;168.00017;"2002340016"
13053;62.048157;"2002340017"
13054;62.048157;"2002340019"
13055;64.1684;"2002340020"
13056;30.582766;"2002340023"
13057;26.724102;"2002340024"
13058;50.299446;"2002340027"
13059;20.218462;"2002340028"
13060;19.48909;"2002340029"
13061;30.971792;"2002340030"
13062;29.760685;"2002340032"
13063;30.971792;"2002340033"
13064;103.23419;"2002340034"
13065;23.059105;"2002340035"
13066;15.940079;"2002340040"
13067;24.80521;"2002340042"
13068;64.1684;"2002340043"
13069;72.641;"2002340045"
13070;0.0;"2002350008"
13071;0.0;"2002350009"
13072;0.0;"2002350017"
13073;0.0;"2002350027"
13074;96.363464;"2002360002"
13075;123.338524;"2002360006"
13076;83.94366;"2002360009"
13077;73.60696;"2002360011"
13078;73.60696;"2002360012"
13079;72.58771;"2002360014"
13080;135.79036;"2002360016"
13081;90.32758;"2002360019"
13082;73.60696;"2002360021"
13083;63.15568;"2002360022"
13084;77.79492;"2002360023"
13085;145.56087;"2002360024"
13086;53.581318;"2002360025"
13087;88.7186;"2002360026"
13088;67.72086;"2002360029"
13089;90.32758;"2002360030"
13090;86.161644;"2002360031"
13091;56.830738;"2002360034"
13092;88.92481;"2002360044"
13093;95.03504;"2002360051"
13094;71.08321;"2002360057"
13095;87.535835;"2002360064"
13096;88.92481;"2002360065"
13097;80.688576;"2002360069"
13098;108.28116;"2002360071"
13099;108.5258;"2002360073"
13100;69.703384;"2002360076"
13101;88.7186;"2002360081"
13102;69.703384;"2002360083"
13103;67.70525;"2002360084"
13104;144.0063;"2002360085"
13105;82.26889;"2002360090"
13106;72.40634;"2002360099"
13107;104.37301;"2002360107"
13108;104.37301;"2002360108"
13109;67.70525;"2002360111"
13110;69.94988;"2002360112"
13111;67.70525;"2002360122"
13112;83.00548;"2002360127"
13113;68.67447;"2002360141"
13114;70.02356;"2002360143"
13115;123.338524;"2002360160"
13116;88.7186;"2002360163"
13117;65.43278;"2002360164"
13118;79.91497;"2002360200"
13119;111.49131;"2002360209"
13120;67.70525;"2002360212"
13121;90.02814;"2002360229"
13122;82.10517;"2002360231"
13123;67.96708;"2002360233"
13124;110.5088;"2002360237"
13125;63.40425;"2002360245"
13126;108.28116;"2002360246"
13127;79.91497;"2002360253"
13128;101.69258;"2002360254"
13129;96.55504;"2002360258"
13130;137.81895;"2002360264"
13131;95.03504;"2002360268"
13132;103.16433;"2002360278"
13133;115.1922;"2002360279"
13134;90.32758;"2002360297"
13135;60.16012;"2002360302"
13136;85.91391;"2002360310"
13137;85.91391;"2002360311"
13138;51.53841;"2002360314"
13139;51.53841;"2002360318"
13140;53.91139;"2002360319"
13141;88.7186;"2002360320"
13142;88.7186;"2002360321"
13143;69.067764;"2002360322"
13144;84.81317;"2002360326"
13145;84.81317;"2002360327"
13146;75.44961;"2002360331"
13147;90.36821;"2002360333"
13148;85.48752;"2002360334"
13149;139.21729;"2002360337"
13150;54.099575;"2002360340"
13151;43.28215;"2002360341"
13152;56.91877;"2002360348"
13153;88.187706;"2002360365"
13154;103.53908;"2002360367"
13155;62.338333;"2002360383"
13156;65.211136;"2002360384"
13157;71.08321;"2002360389"
13158;79.91497;"2002360393"
13159;83.00548;"2002360394"
13160;123.338524;"2002360406"
13161;57.308342;"2002360413"
13162;56.49496;"2002360429"
13163;43.28215;"2002360434"
13164;54.042355;"2002360490"
13165;88.7186;"2002360506"
13166;88.7186;"2002360507"
13167;75.44961;"2002360510"
13168;71.50582;"2002360513"
13169;91.36661;"2002360517"
13170;101.62173;"2002360519"
13171;145.56087;"2002360521"
13172;101.69258;"2002360565"
13173;86.63443;"2002360574"
13174;67.08075;"2002360584"
13175;108.5258;"2002360586"
13176;158.3439;"2002360589"
13177;78.09244;"2002360594"
13178;102.70244;"2002360595"
13179;102.70244;"2002360596"
13180;89.58232;"2002360599"
13181;85.06349;"2002360602"
13182;57.308342;"2002360604"
13183;57.308342;"2002360606"
13184;52.52334;"2002360616"
13185;117.418304;"2002360619"
13186;54.393723;"2002360624"
13187;65.211136;"2002360627"
13188;56.543797;"2002360638"
13189;147.5058;"2002360640"
13190;54.099575;"2002360642"
13191;56.543797;"2002360649"
13192;72.41736;"2002360665"
13193;83.00548;"2002360666"
13194;83.00548;"2002360667"
13195;145.06346;"2002360672"
13196;145.60437;"2002360673"
13197;148.9433;"2002360674"
13198;124.43086;"2002360676"
13199;54.638226;"2002360677"
13200;56.220444;"2002360688"
13201;134.58855;"2002360694"
13202;134.58855;"2002360695"
13203;134.58855;"2002360704"
13204;145.60437;"2002360719"
13205;57.393276;"2002360722"
13206;134.58855;"2002360730"
13207;56.825554;"2002360731"
13208;115.1922;"2002360732"
13209;60.848633;"2002360740"
13210;84.81317;"2002360745"
13211;83.00548;"2002360748"
13212;57.308342;"2002360751"
13213;90.02814;"2002360753"
13214;64.75118;"2002360760"
13215;56.441704;"2002360769"
13216;87.512474;"2002360770"
13217;42.083157;"2002360779"
13218;88.7186;"2002360781"
13219;64.75661;"2002360785"
13220;56.441704;"2002360809"
13221;80.872055;"2002360818"
13222;93.25258;"2002360830"
13223;53.91139;"2002360841"
13224;60.848633;"2002360843"
13225;76.31964;"2002360845"
13226;134.58855;"2002360846"
13227;135.79036;"2002360864"
13228;144.0063;"2002360877"
13229;134.58855;"2002360879"
13230;69.442665;"2002360884"
13231;124.43086;"2002360895"
13232;75.44961;"2002360902"
13233;71.30995;"2002360906"
13234;71.29049;"2002360907"
13235;95.677734;"2002360908"
13236;80.11607;"2002360918"
13237;144.0063;"2002360973"
13238;78.67578;"2002360988"
13239;78.67578;"2002360990"
13240;61.17447;"2002360999"
13241;86.64422;"2002361003"
13242;70.30725;"2002361005"
13243;83.94366;"2002361006"
13244;108.5258;"2002361008"
13245;78.09244;"2002361011"
13246;76.08212;"2002361015"
13247;78.09244;"2002361021"
13248;88.92481;"2002361026"
13249;70.30725;"2002361032"
13250;76.76425;"2002361049"
13251;88.7186;"2002361059"
13252;72.77377;"2002361139"
13253;78.09244;"2002361152"
13254;42.083157;"2002361160"
13255;89.58232;"2002361175"
13256;68.32721;"2002361178"
13257;98.59146;"2002361196"
13258;70.39083;"2002361218"
13259;78.09244;"2002361277"
13260;54.393723;"2002361316"
13261;59.0806;"2002361334"
13262;105.44706;"2002361345"
13263;77.78504;"2002361350"
13264;70.72158;"2002361355"
13265;68.67447;"2002361398"
13266;89.58232;"2002361406"
13267;105.472916;"2002361410"
13268;73.461395;"2002361419"
13269;103.415344;"2002361430"
13270;63.277725;"2002361435"
13271;38.866047;"2002361439"
13272;78.09244;"2002361446"
13273;98.861916;"2002361447"
13274;63.277725;"2002361473"
13275;64.305145;"2002361483"
13276;99.88323;"2002361496"
13277;105.44706;"2002361498"
13278;73.461395;"2002361509"
13279;79.20024;"2002361534"
13280;60.353928;"2002361543"
13281;65.43278;"2002361561"
13282;70.52847;"2002361562"
13283;87.261375;"2002361585"
13284;56.441704;"2002361596"
13285;86.96437;"2002361602"
13286;53.53535;"2002361605"
13287;85.70642;"2002361607"
13288;64.305145;"2002361632"
13289;97.135216;"2002361637"
13290;91.36661;"2002361654"
13291;80.012184;"2002361655"
13292;83.663506;"2002361661"
13293;104.64118;"2002361662"
13294;48.80014;"2002361664"
13295;68.67447;"2002361667"
13296;97.48496;"2002361678"
13297;99.88323;"2002361681"
13298;85.86194;"2002361684"
13299;54.042355;"2002361715"
13300;82.68487;"2002361722"
13301;94.28151;"2002361726"
13302;93.31828;"2002361728"
13303;146.25436;"2002361748"
13304;76.58292;"2002361775"
13305;82.26889;"2002361780"
13306;79.20024;"2002361782"
13307;53.581318;"2002361789"
13308;52.52334;"2002361791"
13309;76.57544;"2002361819"
13310;105.735214;"2002361823"
13311;105.44706;"2002361838"
13312;97.35011;"2002361841"
13313;83.00548;"2002361854"
13314;83.00548;"2002361855"
13315;69.067764;"2002361856"
13316;83.00548;"2002361857"
13317;145.56087;"2002361883"
13318;61.611618;"2002361884"
13319;139.21729;"2002361886"
13320;80.22528;"2002361892"
13321;87.535835;"2002361910"
13322;90.32758;"2002361925"
13323;98.861916;"2002361929"
13324;63.277725;"2002361954"
13325;54.042355;"2002361975"
13326;117.68627;"2002362018"
13327;83.14303;"2002362041"
13328;97.48496;"2002362082"
13329;97.48496;"2002362091"
13330;97.48496;"2002362092"
13331;54.919456;"2002362095"
13332;83.00548;"2002362106"
13333;111.49131;"2002362108"
13334;145.56087;"2002362115"
13335;75.44961;"2002362119"
13336;68.67447;"2002362125"
13337;70.95907;"2002362137"
13338;76.76425;"2002362167"
13339;88.59847;"2002362192"
13340;73.06497;"2002362200"
13341;85.06349;"2002362203"
13342;86.89085;"2002362204"
13343;99.88323;"2002362207"
13344;93.74546;"2002362213"
13345;107.37831;"2002362223"
13346;54.28754;"2002362224"
13347;88.7186;"2002362226"
13348;76.7547;"2002362230"
13349;67.51224;"2002362232"
13350;67.46198;"2002362245"
13351;101.251724;"2002362255"
13352;134.58855;"2002362258"
13353;88.541954;"2002362263"
13354;93.31828;"2002362272"
13355;121.54457;"2002362279"
13356;54.081074;"2002362291"
13357;147.5058;"2002362311"
13358;71.018456;"2002362314"
13359;69.17972;"2002362329"
13360;86.96437;"2002362348"
13361;81.83459;"2002362361"
13362;67.46198;"2002362365"
13363;89.58232;"2002362375"
13364;82.426125;"2002362378"
13365;56.220444;"2002362379"
13366;105.771095;"2002362392"
13367;97.48496;"2002362393"
13368;101.67481;"2002362415"
13369;68.99641;"2002362416"
13370;86.89085;"2002362419"
13371;81.83459;"2002362459"
13372;97.48496;"2002362462"
13373;108.03766;"2002362477"
13374;54.042355;"2002362482"
13375;86.89085;"2002362483"
13376;80.13242;"2002362492"
13377;81.471565;"2002362498"
13378;108.28116;"2002362503"
13379;55.275696;"2002362515"
13380;88.40223;"2002362518"
13381;57.308342;"2002362527"
13382;75.02687;"2002362529"
13383;82.31815;"2002362538"
13384;108.28116;"2002362542"
13385;82.510155;"2002362543"
13386;82.510155;"2002362544"
13387;69.703384;"2002362546"
13388;57.308342;"2002362547"
13389;67.699715;"2002362550"
13390;54.042355;"2002362551"
13391;101.67481;"2002362557"
13392;65.43547;"2002362559"
13393;85.494026;"2002362561"
13394;104.64118;"2002362568"
13395;85.91391;"2002362570"
13396;86.15547;"2002362572"
13397;108.28116;"2002362573"
13398;104.64118;"2002362575"
13399;101.62173;"2002362578"
13400;85.15414;"2002362582"
13401;63.69098;"2002362583"
13402;67.70525;"2002362584"
13403;119.22236;"2002362589"
13404;67.46198;"2002362591"
13405;54.081074;"2002362603"
13406;54.789314;"2002362610"
13407;82.510155;"2002362626"
13408;70.02356;"2002362630"
13409;86.89085;"2002362639"
13410;132.08205;"2002362644"
13411;86.89085;"2002362650"
13412;147.5058;"2002362651"
13413;105.59727;"2002362652"
13414;82.510155;"2002362653"
13415;88.7186;"2002362656"
13416;64.75661;"2002362657"
13417;86.15547;"2002362664"
13418;53.04824;"2002362665"
13419;65.63491;"2002362667"
13420;80.13242;"2002362671"
13421;54.789314;"2002362676"
13422;54.042355;"2002362677"
13423;88.59847;"2002362680"
13424;65.211136;"2002362681"
13425;78.67578;"2002362682"
13426;85.91391;"2002362687"
13427;70.30725;"2002362693"
13428;68.67447;"2002362694"
13429;85.5924;"2002362700"
13430;77.04583;"2002362705"
13431;27.745337;"2002362713"
13432;105.59727;"2002362714"
13433;71.30995;"2002362717"
13434;102.70244;"2002362720"
13435;95.03504;"2002362721"
13436;113.3653;"2002362727"
13437;88.541954;"2002362728"
13438;75.86546;"2002362731"
13439;92.11111;"2002362734"
13440;31.527985;"2002362739"
13441;73.93246;"2002362745"
13442;73.93246;"2002362747"
13443;56.441704;"2002362754"
13444;56.441704;"2002362755"
13445;65.211136;"2002362765"
13446;92.11111;"2002362771"
13447;54.081074;"2002362776"
13448;67.70525;"2002362778"
13449;117.15292;"2002362791"
13450;146.25436;"2002362792"
13451;60.615597;"2002362794"
13452;96.47044;"2002362795"
13453;149.64204;"2002362796"
13454;67.46198;"2002362801"
13455;140.12949;"2002362802"
13456;76.085464;"2002362803"
13457;82.430244;"2002362804"
13458;75.65762;"2002362815"
13459;96.47044;"2002362822"
13460;86.15547;"2002362824"
13461;84.71509;"2002362828"
13462;147.5058;"2002362833"
13463;69.703384;"2002362843"
13464;67.70525;"2002362845"
13465;55.275696;"2002362847"
13466;81.69442;"2002362848"
13467;83.00548;"2002362849"
13468;70.10756;"2002362850"
13469;64.448784;"2002362860"
13470;59.0806;"2002362861"
13471;86.89085;"2002362862"
13472;86.15547;"2002362870"
13473;70.10756;"2002362872"
13474;85.494026;"2002362874"
13475;122.696465;"2002362880"
13476;63.40425;"2002362882"
13477;135.79036;"2002362893"
13478;55.275696;"2002362895"
13479;70.15315;"2002362898"
13480;147.5058;"2002362901"
13481;81.471565;"2002362902"
13482;69.703384;"2002362903"
13483;146.25436;"2002362904"
13484;71.018456;"2002362905"
13485;88.59847;"2002362907"
13486;140.12949;"2002362909"
13487;70.10756;"2002362911"
13488;75.912224;"2002362914"
13489;86.89085;"2002362916"
13490;65.63491;"2002362917"
13491;54.081074;"2002362920"
13492;97.48496;"2002362922"
13493;83.00548;"2002362926"
13494;88.7186;"2002362927"
13495;93.25258;"2002362929"
13496;105.771095;"2002362931"
13497;98.52642;"2002362935"
13498;69.703384;"2002362943"
13499;67.70525;"2002362944"
13500;78.490105;"2002362950"
13501;82.10517;"2002362951"
13502;97.48496;"2002362970"
13503;91.36661;"2002362988"
13504;50.36604;"2002362997"
13505;69.45897;"2002362999"
13506;55.29898;"2002363002"
13507;132.08205;"2002363003"
13508;55.29898;"2002363007"
13509;121.54457;"2002363010"
13510;96.47044;"2002363011"
13511;101.67481;"2002363012"
13512;101.67481;"2002363016"
13513;96.47044;"2002363017"
13514;88.92481;"2002363025"
13515;79.91497;"2002363028"
13516;85.164246;"2002363029"
13517;108.28116;"2002363041"
13518;81.88722;"2002363043"
13519;73.00419;"2002363063"
13520;53.581318;"2002363064"
13521;66.2381;"2002363068"
13522;122.696465;"2002363071"
13523;77.22187;"2002363075"
13524;69.703384;"2002363112"
13525;83.00548;"2002363113"
13526;62.28311;"2002363121"
13527;67.72086;"2002363122"
13528;79.17829;"2002363128"
13529;64.75661;"2002363129"
13530;58.92673;"2002363136"
13531;58.92673;"2002363162"
13532;57.68676;"2002363172"
13533;94.95992;"2002363178"
13534;116.18751;"2002363191"
13535;60.352734;"2002363208"
13536;73.88115;"2002363211"
13537;60.352734;"2002363218"
13538;111.49131;"2002363221"
13539;137.81895;"2002363243"
13540;105.95549;"2002363256"
13541;71.08321;"2002363262"
13542;90.14632;"2002363271"
13543;71.08321;"2002363272"
13544;63.69098;"2002363291"
13545;57.34089;"2002363294"
13546;54.081074;"2002363319"
13547;54.919456;"2002363320"
13548;90.84121;"2002363322"
13549;76.072334;"2002363323"
13550;92.678;"2002363325"
13551;77.961586;"2002363326"
13552;106.34242;"2002370001"
13553;83.351845;"2002370002"
13554;90.47079;"2002370003"
13555;93.749275;"2002370004"
13556;89.00487;"2002370005"
13557;145.51118;"2002370007"
13558;106.34242;"2002370010"
13559;73.9149;"2002370015"
13560;61.194447;"2002370017"
13561;145.51118;"2002370018"
13562;106.34242;"2002370019"
13563;107.357254;"2002370020"
13564;67.29469;"2002370021"
13565;77.41865;"2002370022"
13566;73.9149;"2002370023"
13567;109.33867;"2002370024"
13568;55.661148;"2002370026"
13569;35.832325;"2002370028"
13570;24.171442;"2002370030"
13571;68.5381;"2002370032"
13572;25.328447;"2002370034"
13573;18.203516;"2002370035"
13574;25.328447;"2002370036"
13575;77.01719;"2002370037"
13576;30.087618;"2002370040"
13577;59.88428;"2002370041"
13578;90.6235;"2002370042"
13579;113.63649;"2002370044"
13580;67.51672;"2002370045"
13581;16.947943;"2002370046"
13582;89.27913;"2002370047"
13583;23.876368;"2002370048"
13584;90.6235;"2002370049"
13585;19.48011;"2002370051"
13586;17.666494;"2002370052"
13587;42.061825;"2002370053"
13588;28.987476;"2002370054"
13589;42.061825;"2002370056"
13590;67.51672;"2002370057"
13591;89.27913;"2002370060"
13592;71.80445;"2002370061"
13593;21.705683;"2002370062"
13594;47.02837;"2002370063"
13595;26.939857;"2002370064"
13596;55.661148;"2002370065"
13597;27.297756;"2002370066"
13598;93.749275;"2002370071"
13599;110.38634;"2002370073"
13600;55.661148;"2002370074"
13601;28.790949;"2002370075"
13602;92.159546;"2002370081"
13603;78.15925;"2002370084"
13604;37.969006;"2002370085"
13605;15.181154;"2002370089"
13606;113.63649;"2002370090"
13607;61.847054;"2002370094"
13608;41.23559;"2002370097"
13609;22.285011;"2002370098"
13610;33.602085;"2002370099"
13611;77.41865;"2002370102"
13612;70.11083;"2002370103"
13613;89.27913;"2002370104"
13614;67.70437;"2002370105"
13615;106.34242;"2002370107"
13616;39.55761;"2002370108"
13617;110.38634;"2002370109"
13618;113.63649;"2002370110"
13619;72.169395;"2002370111"
13620;15.886056;"2002370112"
13621;76.898636;"2002370113"
13622;65.96472;"2002370114"
13623;146.62103;"2002370115"
13624;63.85942;"2002370117"
13625;69.73224;"2002370118"
13626;67.51672;"2002370123"
13627;74.74551;"2002370126"
13628;65.96472;"2002370127"
13629;69.73224;"2002370129"
13630;78.15925;"2002370131"
13631;74.74551;"2002370132"
13632;66.039276;"2002370133"
13633;70.21339;"2002370134"
13634;78.15925;"2002370135"
13635;89.27913;"2002370136"
13636;69.73224;"2002370137"
13637;70.21339;"2002370138"
13638;15.181154;"2002370140"
13639;0.0;"2002380001"
13640;0.0;"2002380009"
13641;0.0;"2002380011"
13642;0.0;"2002380020"
13643;0.0;"2002380021"
13644;48.816746;"2002390001"
13645;82.40396;"2002390002"
13646;119.5078;"2002390003"
13647;111.28317;"2002390004"
13648;209.3363;"2002390005"
13649;143.57419;"2002390006"
13650;121.54768;"2002390007"
13651;227.83488;"2002390008"
13652;243.50864;"2002390009"
13653;91.25305;"2002390010"
13654;53.2515;"2002390011"
13655;83.43172;"2002390012"
13656;115.49554;"2002390013"
13657;146.72133;"2002390014"
13658;113.453125;"2002390015"
13659;91.25305;"2002390016"
13660;152.1452;"2002390017"
13661;146.72133;"2002390018"
13662;146.72133;"2002390019"
13663;146.72133;"2002390020"
13664;125.61281;"2002390021"
13665;127.53616;"2002390022"
13666;146.72133;"2002390023"
13667;189.54543;"2002390024"
13668;134.16167;"2002390025"
13669;183.12086;"2002390027"
13670;91.25305;"2002390029"
13671;119.5078;"2002390030"
13672;139.84267;"2002390031"
13673;143.57419;"2002390032"
13674;146.72133;"2002390033"
13675;152.1452;"2002390034"
13676;152.1452;"2002390036"
13677;152.1452;"2002390037"
13678;152.1452;"2002390038"
13679;135.16391;"2002390039"
13680;135.16391;"2002390040"
13681;115.63495;"2002390041"
13682;168.60818;"2002390042"
13683;146.72133;"2002390043"
13684;189.54543;"2002390044"
13685;127.27769;"2002390045"
13686;125.61281;"2002390046"
13687;229.40715;"2002390047"
13688;109.29944;"2002390048"
13689;68.71252;"2002390049"
13690;227.83488;"2002390050"
13691;143.57419;"2002390051"
13692;243.50864;"2002390052"
13693;87.55467;"2002390054"
13694;146.72133;"2002390055"
13695;146.72133;"2002390056"
13696;146.72133;"2002390057"
13697;119.5078;"2002390059"
13698;97.906685;"2002390060"
13699;112.360695;"2002390061"
13700;146.72133;"2002390062"
13701;146.72133;"2002390063"
13702;146.72133;"2002390064"
13703;119.5078;"2002390065"
13704;111.28317;"2002390066"
13705;83.43172;"2002390068"
13706;64.13337;"2002390069"
13707;119.5078;"2002390070"
13708;111.28317;"2002390071"
13709;87.55467;"2002390072"
13710;146.72133;"2002390073"
13711;146.72133;"2002390074"
13712;119.5078;"2002390075"
13713;91.25305;"2002390077"
13714;102.64471;"2002390078"
13715;91.25305;"2002390079"
13716;165.69167;"2002390081"
13717;134.16167;"2002390082"
13718;125.61281;"2002390083"
13719;119.5078;"2002390084"
13720;143.57419;"2002390085"
13721;143.57419;"2002390086"
13722;143.57419;"2002390087"
13723;68.71252;"2002390088"
13724;82.40396;"2002390089"
13725;80.73492;"2002390090"
13726;135.16391;"2002390091"
13727;135.16391;"2002390092"
13728;135.16391;"2002390093"
13729;109.1652;"2002390094"
13730;143.57419;"2002390095"
13731;227.83488;"2002390096"
13732;119.13924;"2002390097"
13733;102.64471;"2002390098"
13734;146.72133;"2002390099"
13735;135.16391;"2002390101"
13736;121.54768;"2002390102"
13737;168.34412;"2002390103"
13738;189.54543;"2002390104"
13739;104.14834;"2002390105"
13740;85.74592;"2002390106"
13741;109.29944;"2002390107"
13742;229.40715;"2002390108"
13743;143.57419;"2002390109"
13744;168.60818;"2002390110"
13745;146.72133;"2002390111"
13746;168.34412;"2002390112"
13747;168.34412;"2002390113"
13748;168.34412;"2002390114"
13749;165.69167;"2002390115"
13750;168.60818;"2002390116"
13751;62.168835;"2002390117"
13752;119.5078;"2002390118"
13753;83.43172;"2002390119"
13754;168.34412;"2002390120"
13755;168.34412;"2002390121"
13756;168.34412;"2002390122"
13757;168.34412;"2002390123"
13758;146.72133;"2002390126"
13759;146.72133;"2002390127"
13760;146.72133;"2002390128"
13761;109.10499;"2002390129"
13762;119.5078;"2002390130"
13763;91.25305;"2002390131"
13764;119.5078;"2002390132"
13765;109.10499;"2002390133"
13766;115.49554;"2002390134"
13767;229.40715;"2002390135"
13768;168.60818;"2002390136"
13769;183.12086;"2002390137"
13770;165.69167;"2002390139"
13771;165.69167;"2002390140"
13772;168.34412;"2002390141"
13773;168.34412;"2002390142"
13774;189.54543;"2002390143"
13775;112.360695;"2002390144"
13776;139.84267;"2002390145"
13777;125.61281;"2002390146"
13778;146.72133;"2002390147"
13779;87.55467;"2002390148"
13780;146.72133;"2002390149"
13781;146.72133;"2002390150"
13782;146.72133;"2002390151"
13783;134.16167;"2002390152"
13784;112.360695;"2002390153"
13785;168.60818;"2002390154"
13786;115.867905;"2002390155"
13787;112.360695;"2002390156"
13788;112.360695;"2002390157"
13789;112.360695;"2002390158"
13790;152.1452;"2002390159"
13791;152.1452;"2002390160"
13792;135.16391;"2002390161"
13793;135.16391;"2002390162"
13794;121.54768;"2002390163"
13795;77.62952;"2002390164"
13796;77.62952;"2002390165"
13797;113.00945;"2002390166"
13798;119.5078;"2002390167"
13799;146.72133;"2002390168"
13800;146.72133;"2002390169"
13801;134.16167;"2002390170"
13802;229.40715;"2002390171"
13803;168.34412;"2002390172"
13804;146.72133;"2002390173"
13805;119.5078;"2002390174"
13806;102.71914;"2002390175"
13807;87.55467;"2002390176"
13808;146.72133;"2002390177"
13809;109.10499;"2002390178"
13810;113.00945;"2002390179"
13811;125.61281;"2002390180"
13812;146.72133;"2002390181"
13813;81.364136;"2002390182"
13814;139.84267;"2002390183"
13815;139.84267;"2002390184"
13816;139.84267;"2002390185"
13817;113.00945;"2002390186"
13818;139.84267;"2002390187"
13819;68.71252;"2002390188"
13820;229.40715;"2002390189"
13821;102.54572;"2002390190"
13822;111.69946;"2002390191"
13823;99.59055;"2002390192"
13824;209.04843;"2002390193"
13825;87.55467;"2002390194"
13826;83.43172;"2002390195"
13827;62.168835;"2002390196"
13828;113.00945;"2002390198"
13829;109.29944;"2002390200"
13830;109.1652;"2002390201"
13831;64.13337;"2002390202"
13832;113.00945;"2002390203"
13833;112.360695;"2002390204"
13834;115.49554;"2002390205"
13835;86.78107;"2002390206"
13836;64.13337;"2002390207"
13837;99.25362;"2002390208"
13838;88.11472;"2002390209"
13839;135.16391;"2002390210"
13840;135.16391;"2002390211"
13841;146.72133;"2002390212"
13842;135.16391;"2002390213"
13843;139.84267;"2002390214"
13844;70.407234;"2002390215"
13845;139.84267;"2002390216"
13846;139.84267;"2002390217"
13847;139.84267;"2002390218"
13848;124.97423;"2002390219"
13849;124.97423;"2002390220"
13850;121.54768;"2002390221"
13851;143.57419;"2002390222"
13852;135.16391;"2002390223"
13853;143.57419;"2002390224"
13854;94.9986;"2002390225"
13855;121.54768;"2002390226"
13856;135.16391;"2002390227"
13857;135.16391;"2002390228"
13858;115.867905;"2002390229"
13859;109.29944;"2002390230"
13860;97.906685;"2002390231"
13861;152.1452;"2002390232"
13862;99.59055;"2002390233"
13863;77.62952;"2002390234"
13864;62.168835;"2002390235"
13865;62.168835;"2002390236"
13866;152.1452;"2002390237"
13867;99.59055;"2002390238"
13868;125.61281;"2002390239"
13869;146.72133;"2002390240"
13870;102.64471;"2002390241"
13871;91.25305;"2002390242"
13872;102.64471;"2002390243"
13873;102.64471;"2002390244"
13874;113.00945;"2002390245"
13875;125.61281;"2002390246"
13876;134.16167;"2002390247"
13877;125.61281;"2002390248"
13878;119.5078;"2002390249"
13879;146.72133;"2002390250"
13880;146.72133;"2002390251"
13881;146.72133;"2002390252"
