ID;cota;t_max;t_min;prec;vel_media;racha;ID_INCENDIO
39015;50;20.44;16.9;0;10.44;17.96;2006150818
39016;230;22.94;16.22;0;6.38;19.06;2006150822
39017;230;22.94;16.22;0;6.38;19.06;2006150826
39018;685;26.76;13.8;nan;nan;nan;2006150828
39019;58;24.16;17.3;0;4.98;11.84;2006150833
39020;98;25.4;17.12;0;4.68;11.6;2006150834
39021;240;29.62;16.6;0;1.62;12.22;2006150836
39041;50;20.6;16.275;0;9.68;17.35;2006150935
39042;58;27.2;18.4;0;3.4;9.56;2006150948
39043;230;27.43333333;17.7;0;5.433333333;17.6;2006150952
39044;230;27.43333333;17.7;0;5.433333333;17.6;2006150953
39045;58;29.2;19.02;2.48;2.28;10.06;2006150967
39046;58;29.2;19.02;2.48;2.28;10.06;2006150968
39047;58;29.2;19.02;2.48;2.28;10.06;2006150971
39048;58;29.2;19.02;2.48;2.28;10.06;2006150974
39049;50;24.425;16.25;0.875;7.06;17.075;2006150975
39050;80;21.26;17.48;0.38;7.84;14.26;2006150976
39051;50;24.425;16.25;0.875;7.06;17.075;2006150978
39052;50;24.425;16.25;0.875;7.06;17.075;2006150980
39053;58;29.2;19.02;2.48;2.28;10.06;2006150982
39054;50;24.425;16.25;0.875;7.06;17.075;2006150984
39055;230;31.63333333;19.03333333;0;4.6;14.63333333;2006150985
39056;58;29.2;19.02;2.48;2.28;10.06;2006150986
39057;50;24.425;16.25;0.875;7.06;17.075;2006150988
39058;50;24.425;16.25;0.875;7.06;17.075;2006150989
39059;230;31.63333333;19.03333333;0;4.6;14.63333333;2006150990
39060;50;24.425;16.25;0.875;7.06;17.075;2006150991
39061;50;24.425;16.25;0.875;7.06;17.075;2006150992
39062;58;29.2;19.02;2.48;2.28;10.06;2006150995
39063;230;31.63333333;19.03333333;0;4.6;14.63333333;2006150998
39064;50;24.425;16.25;0.875;7.06;17.075;2006150999
39065;50;24.425;16.25;0.875;7.06;17.075;2006151000
39090;230;30.2;19.56666667;0;3.5;13.33333333;2006151042
39091;230;30.2;19.56666667;0;3.5;13.33333333;2006151043
39092;230;28.53333333;18.73333333;0;3.6;11.56666667;2006151048
39093;230;28.53333333;18.73333333;0;3.6;11.56666667;2006151056
39094;50;26;17.025;0.875;5.24;14.15;2006151060
39095;50;26;17.025;0.875;5.24;14.15;2006151062
39096;98;31.26;18.66;1.44;2.96;10.28;2006151063
39097;98;29.86;18.54;1.46;2.74;10.74;2006151065
39098;50;25.2;16.925;0.875;5.68;15.05;2006151067
39099;50;26;17.025;0.875;5.24;14.15;2006151068
39100;50;26;17.025;0.875;5.24;14.15;2006151070
39101;230;28.53333333;18.73333333;0;3.6;11.56666667;2006151071
39102;50;26;17.025;0.875;5.24;14.15;2006151075
39103;230;28.53333333;18.73333333;0;3.6;11.56666667;2006151076
39104;50;25.2;16.925;0.875;5.68;15.05;2006151077
39105;50;26;17.025;0.875;5.24;14.15;2006151078
39106;98;29.86;18.54;1.46;2.74;10.74;2006151082
39107;230;30.2;19.56666667;0;3.5;13.33333333;2006151084
39108;50;26;17.025;0.875;5.24;14.15;2006151085
39109;50;26;17.025;0.875;5.24;14.15;2006151086
39110;230;28.53333333;18.73333333;0;3.6;11.56666667;2006151088
39111;230;28.53333333;18.73333333;0;3.6;11.56666667;2006151089
39112;50;26.45;17.575;0.875;5.34;14.15;2006151096
39113;50;26.45;17.575;0.875;5.34;14.15;2006151097
39114;50;26.45;17.575;0.875;5.34;14.15;2006151099
39131;50;25.84;17.36;0.7;4.38;12.98;2006151148
39132;230;23.02;17.18;0.1;3.72;10;2006151154
39133;230;23.02;17.18;0.1;3.72;10;2006151155
39134;50;25.84;17.36;0.7;4.38;12.98;2006151160
39135;230;23.02;17.18;0.1;3.72;10;2006151162
39136;98;24.58;16.26;0.02;3.18;10.94;2006151171
39137;50;23.2;17.42;0.14;5.38;11.1;2006151172
39138;50;23.2;17.42;0.14;5.38;11.1;2006151173
39139;98;24.92;16.16;nan;3.24;10.32;2006151188
39140;58;23.86;17.96;nan;2.12;7.96;2006151197
39141;230;22.64;16.9;0.1;3.34;9.78;2006151199
39142;58;23.86;17.96;nan;2.12;7.96;2006151201
39143;98;24.92;16.16;nan;3.24;10.32;2006151202
39144;98;24.92;16.16;nan;3.24;10.32;2006151203
39145;230;22.64;16.9;0.1;3.34;9.78;2006151204
39146;50;22.76;17.06;0.14;5.1;10;2006151205
39147;230;22.64;16.9;0.1;3.34;9.78;2006151206
39148;230;22.64;16.9;0.1;3.34;9.78;2006151207
39149;58;23.86;17.96;nan;2.12;7.96;2006151210
39150;50;22.76;17.06;0.14;5.1;10;2006151211
39151;50;22.76;17.06;0.14;5.1;10;2006151215
39152;50;22.76;17.06;0.14;5.1;10;2006151221
39153;50;22.76;17.06;0.14;5.1;10;2006151222
39154;50;22.76;17.06;0.14;5.1;10;2006151223
39155;98;24.96;15.7;nan;3.56;11.2;2006151229
39180;230;21.4;16.5;0.025;3.925;11.875;2006151311
39181;230;21.4;16.5;0.025;3.925;11.875;2006151315
39182;50;22.86;17;0;3.6;8.26;2006151328
39183;230;21.4;16.5;0.025;3.925;11.875;2006151330
39184;230;21.2;16.43333333;0.033333333;4.2;11.46666667;2006151343
39185;230;21.2;16.43333333;0.033333333;4.2;11.46666667;2006151347
39186;230;21.2;16.43333333;0.033333333;4.2;11.46666667;2006151349
39187;50;22.86;17;0;3.6;8.26;2006151350
39188;50;22.86;17;0;3.6;8.26;2006151357
39189;230;21.2;16.43333333;0.033333333;4.2;11.46666667;2006151358
39190;58;24.12;17.82;0.28;2.88;8.5;2006151361
39191;58;24.12;17.82;0.28;2.88;8.5;2006151368
39192;98;24.28;15.8;nan;4.16;10.72;2006151376
39193;58;24.12;17.82;0.28;2.88;8.5;2006151379
39194;98;25.6;15.06;nan;4.1;11.06;2006151407
39195;58;24.84;17.74;1.02;3.34;9.28;2006151408
39196;240;26.83333333;15.03333333;0.366666667;0.74;6.766666667;2006151410
39197;50;23.675;16.525;0.85;4.52;8.2;2006151417
39198;50;23.675;16.525;0.85;4.52;8.2;2006151418
39199;240;26.22;15.36;0.3;1;8;2006151432
39200;50;22.68;17.08;1;5.02;10.88;2006151434
39201;230;22.26;16.28;0.52;4.72;15.36;2006151444
39202;98;24.68;15.92;nan;4.56;11.34;2006151447
39203;98;24.68;15.92;nan;4.56;11.34;2006151450
39204;230;22.26;16.28;0.52;4.72;15.36;2006151453
39226;50;21.28;17.66;0.32;9.02;15.82;2006151507
39227;50;21.28;17.66;0.32;9.02;15.82;2006151508
39228;50;21.28;17.66;0.32;9.02;15.82;2006151510
39229;98;25.96;15.54;0.96;4.52;11.22;2006151512
39230;240;27.65;16.15;0.1;1.5;9.375;2006151513
39231;98;24.94;16.32;nan;4.56;11;2006151514
39232;98;24.94;16.32;nan;4.56;11;2006151515
39233;98;25.96;15.54;0.96;4.52;11.22;2006151516
39234;230;22.66;16.42;0.12;5.4;17.58;2006151517
39235;50;21.28;17.66;0.32;9.02;15.82;2006151518
39236;230;23.9;16.7;0.12;5.74;18.3;2006151520
39237;240;27.33333333;15.96666667;0.133333333;1.72;9.9;2006151525
39238;230;23.9;16.7;0.12;5.74;18.3;2006151535
39239;240;27.33333333;15.96666667;0.133333333;1.72;9.9;2006151536
39240;58;25.16;17.82;0.3;5.56;12.46;2006151538
39241;230;23.9;16.7;0.12;5.74;18.3;2006151539
39242;98;24.94;16.32;nan;4.56;11;2006151541
39243;50;21.08;17.64;0.32;11.46;18.76;2006151542
39244;50;21.08;17.64;0.32;11.46;18.76;2006151544
39245;98;25.96;15.54;0.96;4.52;11.22;2006151545
39246;230;23.9;16.7;0.12;5.74;18.3;2006151546
39247;230;23.9;16.7;0.12;5.74;18.3;2006151547
39248;98;25.96;15.54;0.96;4.52;11.22;2006151548
39249;240;27.33333333;15.96666667;0.133333333;1.72;9.9;2006151549
39250;240;27.33333333;15.96666667;0.133333333;1.72;9.9;2006151551
39276;98;26.62;16.22;0.02;5.06;11.62;2006151596
39277;98;27.18;16.56;0;5.02;11.78;2006151597
39278;98;26.62;16.22;0.02;5.06;11.62;2006151598
39279;58;24.58;17.78;0;6.12;13.5;2006151599
39280;98;26.62;16.22;0.02;5.06;11.62;2006151600
39281;240;27.46666667;16.56666667;0;1.94;12.03333333;2006151601
39282;98;26.62;16.22;0.02;5.06;11.62;2006151602
39283;58;24.18;17.82;0;5.96;13.78;2006151605
39284;98;26.62;16.22;0.02;5.06;11.62;2006151606
39285;58;24.58;17.78;0;6.12;13.5;2006151607
39286;240;27.46666667;16.56666667;0;1.94;12.03333333;2006151608
39287;58;24.58;17.78;0;6.12;13.5;2006151609
39288;58;24.58;17.78;0;6.12;13.5;2006151611
39289;50;20.74;17.64;0;14.12;22.22;2006151612
39290;240;27.46666667;16.56666667;0;1.94;12.03333333;2006151613
39291;58;24.58;17.78;0;6.12;13.5;2006151614
39292;98;27.18;16.56;0;5.02;11.78;2006151619
39293;240;28.76666667;17.23333333;0;2;12.33333333;2006151622
39294;98;27.18;16.56;0;5.02;11.78;2006151623
39295;98;27.18;16.56;0;5.02;11.78;2006151625
39296;58;24.18;17.82;0;5.96;13.78;2006151627
39297;58;24.18;17.82;0;5.96;13.78;2006151629
39298;50;20.86;17.62;0;13.72;22.38;2006151632
39299;98;27.18;16.56;0;5.02;11.78;2006151633
39300;230;22.66;16.42;0.12;5.4;17.58;2006151634
39323;240;29.225;17.25;0;2;11.825;2006151668
39324;58;24.22;17.88;0;5.68;13.38;2006151670
39325;98;27.64;16.8;0;5.02;11.94;2006151671
39326;58;24.22;17.88;0;5.68;13.38;2006151672
39327;50;20.86;17.62;0;13.72;22.38;2006151673
39328;50;20.86;17.62;0;13.72;22.38;2006151677
39329;50;20.74;17.64;0;14.12;22.22;2006151678
39330;240;28.76666667;17.23333333;0;2;12.33333333;2006151679
39331;58;24.22;17.88;0;5.68;13.38;2006151685
39332;50;21.28;17.66;0.32;9.02;15.82;2006151686
39333;230;24.46;17.08;0;5.58;20.12;2006151688
39334;58;24.22;17.88;0;5.68;13.38;2006151690
39335;58;24.22;17.88;0;5.68;13.38;2006151691
39336;685;25.3;14.6;nan;nan;nan;2006151692
39337;230;25.4;17.62;0;6.08;22.18;2006151693
39338;240;28.76666667;17.23333333;0;2;12.33333333;2006151694
39339;230;25.4;17.62;0;6.08;22.18;2006151695
39340;230;25.4;17.62;0;6.08;22.18;2006151696
39341;685;25.3;14.6;nan;nan;nan;2006151697
39342;230;25.4;17.62;0;6.08;22.18;2006151698
39343;230;24.46;17.08;0;5.58;20.12;2006151700
39344;230;24.46;17.08;0;5.58;20.12;2006151701
39345;230;24.46;17.08;0;5.58;20.12;2006151702
39346;230;25.4;17.62;0;6.08;22.18;2006151703
39347;50;20.74;17.64;0;14.12;22.22;2006151704
39370;240;29.2;17.15;0;1.94;11.35;2006151735
39371;240;29.225;17.25;0;2;11.825;2006151737
39372;58;23.98;18.08;0;6.12;13.6;2006151738
39373;240;28.5;17.6;0;2;12.43333333;2006151739
39374;98;27.32;17.18;0;5.12;12;2006151740
39375;230;25.1;17.825;0;5.65;22.925;2006151741
39376;80;20.82;17.42;0;9.02;15.32;2006151742
39377;50;20.44;17.34;0;13.44;23.32;2006151743
39378;230;25.1;17.825;0;5.65;22.925;2006151744
39379;685;25.14;14.9;nan;nan;nan;2006151745
39380;230;25.1;17.825;0;5.65;22.925;2006151746
39381;58;24.22;17.88;0;5.68;13.38;2006151747
39382;58;23.98;18.08;0;6.12;13.6;2006151748
39383;80;20.46;16.94;0;8.46;16.7;2006151750
39384;98;27.48;17.24;0;5.24;12.34;2006151751
39385;50;20.68;17.52;0;13.88;23.16;2006151754
39386;98;27.48;17.24;0;5.24;12.34;2006151755
39387;240;28.5;17.6;0;2;12.43333333;2006151756
39388;58;23.98;18.08;0;6.12;13.6;2006151757
39389;50;20.86;17.62;0;13.72;22.38;2006151758
39390;98;27.18;16.56;0;5.02;11.78;2006151760
39391;50;20.68;17.52;0;13.88;23.16;2006151761
39392;230;25.4;17.62;0;6.08;22.18;2006151763
39393;50;20.86;17.62;0;13.72;22.38;2006151764
39394;230;25.1;17.825;0;5.65;22.925;2006151765
39418;240;29.2;17.15;0;1.94;11.35;2006151807
39419;50;20.74;17.64;0;14.12;22.22;2006151808
39420;50;20.86;17.62;0;13.72;22.38;2006151809
39421;50;20.74;17.64;0;14.12;22.22;2006151810
39422;58;23.98;18.08;0;6.12;13.6;2006151811
39423;98;27.48;17.24;0;5.24;12.34;2006151812
39424;230;25.4;17.62;0;6.08;22.18;2006151813
39425;98;27.48;17.24;0;5.24;12.34;2006151814
39426;58;23.98;18.08;0;6.12;13.6;2006151815
39427;50;20.86;17.62;0;13.72;22.38;2006151816
39428;50;20.74;17.64;0;14.12;22.22;2006151817
39429;50;20.86;17.62;0;13.72;22.38;2006151818
39430;50;20.86;17.62;0;13.72;22.38;2006151819
39431;230;25.1;17.825;0;5.65;22.925;2006151822
39432;58;24.22;17.88;0;5.68;13.38;2006151824
39433;685;25.14;14.9;nan;nan;nan;2006151825
39434;230;25.625;17.425;0;6;23.4;2006151826
39435;50;20.44;17.34;0;13.44;23.32;2006151827
39436;240;29.2;17.15;0;1.94;11.35;2006151828
39437;58;24.1;17.8;0;6.12;13.26;2006151831
39438;685;25.46;14.68;nan;nan;nan;2006151832
39439;685;25.3;14.6;nan;nan;nan;2006151834
39440;58;24.1;17.8;0;6.12;13.26;2006151835
39441;98;27.48;17.24;0;5.24;12.34;2006151836
39442;58;23.86;17.48;0;6.18;13.44;2006151837
39464;58;23.86;17.48;0;6.18;13.44;2006151886
39465;58;24.1;17.8;0;6.12;13.26;2006151887
39466;240;28.7;16.175;0;1.88;10.575;2006151889
39467;98;26.72;16.76;0;4.9;12;2006151891
39468;98;27.64;16.8;0;5.02;11.94;2006151892
39469;240;29.225;17.25;0;2;11.825;2006151893
39470;240;29.225;17.25;0;2;11.825;2006151894
39471;58;24.22;17.88;0;5.68;13.38;2006151895
39472;240;29.225;17.25;0;2;11.825;2006151896
39473;98;27.64;16.8;0;5.02;11.94;2006151898
39474;50;20.86;17.62;0;13.72;22.38;2006151899
39475;58;24.22;17.88;0;5.68;13.38;2006151901
39476;240;29.225;17.25;0;2;11.825;2006151902
39477;230;25.125;16.725;0;5.775;22.025;2006151905
39478;230;25.125;16.725;0;5.775;22.025;2006151906
39479;58;23.86;17.48;0;6.18;13.44;2006151908
39480;230;25.4;17.62;0;6.08;22.18;2006151909
39481;230;25.4;17.62;0;6.08;22.18;2006151910
39482;240;28.7;16.175;0;1.88;10.575;2006151911
39483;98;26.72;16.76;0;4.9;12;2006151913
39484;58;23.86;17.48;0;6.18;13.44;2006151914
39485;230;25.125;16.725;0;5.775;22.025;2006151915
39486;230;25.125;16.725;0;5.775;22.025;2006151917
39487;58;23.86;17.48;0;6.18;13.44;2006151919
39488;58;23.86;17.48;0;6.18;13.44;2006151920
39511;98;26.72;16.76;0;4.9;12;2006151953
39512;230;24.475;15.9;0;5.625;20.5;2006151954
39513;50;20.06;16.74;0;12.62;22.76;2006151964
39514;50;20.06;16.74;0;12.62;22.76;2006151965
39515;58;23.86;17.48;0;6.18;13.44;2006151967
39516;98;26.72;16.76;0;4.9;12;2006151968
39517;98;27.32;17.18;0;5.12;12;2006151969
39518;98;26.28;15.86;0;4.94;12;2006151970
39519;50;20.44;17.34;0;13.44;23.32;2006151971
39520;98;26.72;16.76;0;4.9;12;2006151972
39521;230;24.475;15.9;0;5.625;20.5;2006151973
39522;58;24.22;17.88;0;5.68;13.38;2006151974
39523;58;24.1;17.8;0;6.12;13.26;2006151975
39524;98;26.28;15.86;0;4.94;12;2006151977
39525;58;23.62;17.12;0;6.02;13.32;2006151983
39526;230;24.475;15.9;0;5.625;20.5;2006151989
39527;50;20.06;16.74;0;12.62;22.76;2006151991
39528;230;24.475;15.9;0;5.625;20.5;2006151995
39529;50;20.06;16.74;0;12.62;22.76;2006151998
39530;58;23.62;17.12;0;6.02;13.32;2006152001
39531;58;23.62;17.12;0;6.02;13.32;2006152002
39532;58;23.62;17.12;0;6.02;13.32;2006152003
39533;230;24.475;15.9;0;5.625;20.5;2006152007
39534;58;23.62;17.12;0;6.02;13.32;2006152008
39535;58;23.62;17.12;0;6.02;13.32;2006152011
39559;98;26.72;16.76;0;4.9;12;2006152069
39560;50;19.68;16.2;0;11.84;21.1;2006152071
39561;230;22.875;15.3;0;5.975;18.35;2006152076
39562;98;25.14;14.78;0;4.76;12;2006152079
39563;50;20.74;17.64;0;14.12;22.22;2006152082
39564;58;22.84;16.4;0;6.02;13.88;2006152083
39565;230;22.875;15.3;0;5.975;18.35;2006152085
39566;58;22.04;15.76;0.04;5.12;12.72;2006152087
39567;50;20.06;16.74;0;12.62;22.76;2006152088
39568;50;19.68;16.2;0;11.84;21.1;2006152089
39569;50;19.68;16.2;0;11.84;21.1;2006152090
39570;98;23.82;14.06;0.18;4.42;11.6;2006152097
39571;98;23.82;14.06;0.18;4.42;11.6;2006152098
39572;50;20.44;17.34;0;13.44;23.32;2006152100
39573;50;19.68;16.2;0;11.84;21.1;2006152104
39574;230;24.46;17.08;0;5.58;20.12;2006152109
39575;240;28.7;16.175;0;1.88;10.575;2006152113
39576;58;22.04;15.76;0.04;5.12;12.72;2006152118
39577;230;21.84;15.12;0.08;5.78;17.3;2006152123
39578;685;24.02;14.3;nan;nan;nan;2006152124
39579;230;25.1;17.825;0;5.65;22.925;2006152125
39580;50;20.3;17.06;0;13.06;23.1;2006152127
39581;58;22.84;16.4;0;6.02;13.88;2006152128
39582;58;22.84;16.4;0;6.02;13.88;2006152129
39583;230;21.84;15.12;0.08;5.78;17.3;2006152136
39604;50;22.88;16.84;0.34;2.34;6;2006152198
39605;230;20.58;16.36;0.1;4.84;12.04;2006152202
39606;50;22.94;17.06;0.04;3.56;9.3;2006152212
39607;240;25.8;15.675;0;1.175;7.5;2006152213
39608;98;25.62;15.36;0.08;3.5;9.4;2006152214
39609;50;22.94;17.06;0.04;3.56;9.3;2006152215
39610;98;25.62;15.36;0.08;3.5;9.4;2006152216
39611;98;25.62;15.36;0.08;3.5;9.4;2006152218
39612;50;23.42;16.9;0.04;3.4;9.02;2006152221
39613;50;23.44;16.84;0.04;4.02;10.3;2006152230
39614;98;26.34;15.18;0;3.32;9.28;2006152232
39615;98;26.34;15.18;0;3.32;9.28;2006152236
39616;685;26.32;15.32;nan;nan;nan;2006152238
39617;58;26.28;17.92;0;2.06;8.5;2006152254
39618;58;26.28;17.92;0;2.06;8.5;2006152262
39619;98;27.32;15.74;0;2.82;9.56;2006152264
39620;240;31.64;15.72;0;0.58;6.12;2006152265
39621;98;27.32;15.74;0;2.82;9.56;2006152268
39622;50;24.52;17.08;0.04;3.8;10.02;2006152269
39623;58;26.28;17.92;0;2.06;8.5;2006152270
39624;98;27.18;15.86;0;2.82;9.46;2006152273
39625;98;27.18;15.86;0;2.82;9.46;2006152274
39626;50;24.56;17.4;0.02;3.68;10.34;2006152278
39627;240;32.52;15.72;0;0.64;5.9;2006152283
39628;50;24.56;17.4;0.02;3.68;10.34;2006152284
39651;58;23.98;16.02;nan;3.72;14.04;2006152373
39652;58;23.98;16.02;nan;3.72;14.04;2006152377
39653;58;23.98;16.02;nan;3.72;14.04;2006152378
39654;58;23.98;16.02;nan;3.72;14.04;2006152382
39655;50;22.74;16.36;0.92;6.2;18.16;2006152384
39656;58;20.56;14.66;0.06;3.04;8.5;2006152390
39657;58;19.2;12.54;6.12;3.5;10;2006152392
39658;50;16.7;11.28;6.72;8.24;17.06;2006152394
39659;50;15.3;8;0;5.72;10;2006152396
39661;948;23.74;9.42;0;2.15;9.62;2006160044
39667;948;30.38;14.98;2.78;2.68;12.06;2006160108
39671;948;28.64;15.9;4.88;2.38;9.78;2006160141
39673;948;33.84;19.56;nan;2.22;12.28;2006160190
39675;948;33.08;19.26;nan;2.32;13.18;2006160201
39678;948;28.88;14.38;0;3.34;10.98;2006160293
39697;567;10.64;2.1;nan;1.78;7.32;2006180001
39698;687;12.8;1.78;2.38;2.88;12.18;2006180005
39699;687;16.88;2.32;0;2.5;8.4;2006180007
39700;760;22.24;8.96;0.58;2;9.1;2006180009
39701;3;25.26;17.36;0;4.54;9.12;2006180021
39702;760;29.74;17.42;0;3.84;11.68;2006180027
39703;687;34;16.76;nan;4.46;11.375;2006180032
39704;567;34.88;16.24;nan;4.26;12.9;2006180035
39705;567;34.86;16.64;0.12;2.98;10.28;2006180045
39706;580;30.8;19.32;0.12;2.42;10.62;2006180048
39707;760;37.38;20.54;0;2.26;8.78;2006180067
39708;782;nan;nan;0;2.05;10.55;2006180068
39709;567;38.68;17.06;0;3.02;9.96;2006180070
39710;567;37.94;18.46;0;3.06;10.28;2006180071
39711;687;36.54;20.42;0.02;2.88;10.06;2006180072
39712;567;36.58;19.28;0;2.88;10.46;2006180074
39714;12;28.88;21.72;0;3.22;9.34;2006180093
39715;782;33.44;19.38;0;nan;nan;2006180100
39716;760;25.18;12.58;0;2.48;8.82;2006180116
39717;567;25.12;10.74;0.1;2.78;9.06;2006180117
39731;1030;23.3;4.44;0;1.44;7.52;2006190047
39732;1030;26.14;5.8;0;1.28;7.06;2006190048
39733;639;28.06;8.74;0.08;3.78;10.56;2006190051
39734;1030;24.22;5.62;0;2.2;8.88;2006190052
39735;1005;21.04;2.56;0;2.88;9.94;2006190054
39737;1030;24.66;11.34;3.28;1.38;8.98;2006190067
39738;1030;27.74;11.48;0.54;1.76;8.46;2006190078
39739;1004;28.9;16.62;nan;2.84;11.76;2006190080
39740;1004;29.425;17.45;nan;2.94;11.16;2006190081
39742;639;35.62;15.26;0;2.84;7.84;2006190087
39743;1798;24.68;16.9;0.12;2.34;10.5;2006190094
39744;1005;33.325;12.975;0.025;1.62;9.4;2006190097
39745;1798;24.8;16.3;0;1.9;14.3;2006190117
39746;639;33.44;14.76;0;3.5;9.88;2006190123
39747;1030;29.12;8.38;0;2.14;10.24;2006190128
39748;1030;28.65;8.1;0;2.2;10.775;2006190129
39749;639;36.58;13.7;0.6;1.94;9.98;2006190141
39752;251;12.64;7.68;5.68;2.94;7.7;2006200006
39753;251;15.96;7.42;0.08;3.78;13.22;2006200008
39754;12;17.76;12.1;0.12;3.38;10.22;2006200024
39757;2;24.7;12.82;0;2.72;8.88;2006210017
39775;2;33.48;20.98;0;2.04;6.38;2006210071
39776;41;32.36;19.1;0.04;2.1;8.1;2006210076
39779;2;30.46;20.44;0.14;3.42;11.12;2006210080
39781;2;30.78;19.36;0;4.2;10.3;2006210083
39784;19;31.48;20.4;0;3.78;9.84;2006210091
39789;19;35.48;20.52;1.08;3.4;9.98;2006210123
39794;2;27.04;16.7;0;3.16;9.48;2006210140
39796;19;27.88;15.16;0;3.36;8.38;2006210148
39797;19;28.2;14.36;0;3.14;7.5;2006210150
39798;19;29.08;14.16;0;2.98;6.84;2006210153
39800;807;6.866666667;-3.1;0;3.775;12.5;2006220001
39801;546;14.78;4.92;0.08;3.28;9.85;2006220004
39802;626;6.35;-0.75;0.65;2.925;10.775;2006220009
39803;546;14.12;3.24;0;11.1;22.48;2006220010
39804;185;17.92;6.48;nan;5.72;19.28;2006220012
39805;185;24.64;8.62;nan;2.6;9.02;2006220020
39806;807;30.08;14.08;0;4.02;12.04;2006220026
39816;992;29.64;12.46;7.42;0.54;9.4;2006220046
39817;823;26.98;12.58;0.08;2.5;10.62;2006220053
39818;1161;nan;nan;nan;1.1;nan;2006220055
39819;546;14.78;4.92;0.08;3.28;9.85;2006220061
39820;546;14.12;3.24;0;11.1;22.48;2006220062
39821;1040;24.24;10.4;3.02;0.78;7.96;2006220073
39822;992;31.96;12.7;2.76;1.3;8.28;2006220079
39823;823;31.12;14.98;2.72;1.72;10.475;2006220085
39824;357;35.14;19.6;0.48;3.06;10.26;2006220092
39825;807;34.66;19.16;1.54;3.56;12.94;2006220093
39826;992;31.22;12.62;4.84;0.84;8.78;2006220099
39827;807;29.72;15.84;0;3.82;11.94;2006220104
39828;992;31.96;12.7;2.76;1.3;8.28;2006220110
39830;202;30.32;11.84;0;2.74;10.3;2006230015
39831;202;31.76;12.82;0;2.96;11.12;2006230016
39832;804;27.88;14.36;0;3.56;12.56;2006230018
39833;770;34.7;18.1;0;1.25;7.2;2006230020
39834;770;34.7;18.1;0;1.25;7.2;2006230021
39835;202;38.44;15.12;0.16;1.84;8.9;2006230025
39836;770;35.6;19.875;0;1.56;9.375;2006230026
39837;202;38.44;15.12;0.16;1.84;8.9;2006230027
39838;770;34.58;19.1;0;1.62;8.84;2006230031
39839;770;33.02;18.58;0;1.5;9.5;2006230034
39840;580;30.66;20.18;0.04;2.88;14.32;2006230035
39861;202;nan;nan;nan;0.833333333;6.65;2006230084
39862;202;nan;nan;nan;0.833333333;6.65;2006230085
39863;202;nan;nan;nan;0.833333333;6.65;2006230086
39864;580;35.18;22.6;0;1.56;9.5;2006230093
39865;202;38.56666667;18.63333333;0;2.266666667;8.733333333;2006230097
39869;770;37.36;21.82;0;1.14;7.06;2006230127
39870;804;30.76666667;18.8;0.15;1.95;9.266666667;2006230132
39871;770;33.375;20.1;0.225;1.15;8.625;2006230142
39872;770;33.375;20.1;0.225;1.15;8.625;2006230145
39874;202;31.04;15.5;0.02;2.22;8.34;2006230156
39876;770;23.94;13.68;0;1.5;6.7;2006230169
39877;534;11.16;5.8;nan;2.72;9.24;2006240001
39878;534;7.84;-0.56;0;1.1;3.12;2006240003
39879;534;7.84;-0.56;0;1.1;3.12;2006240004
39880;534;7.84;-0.56;0;1.1;3.12;2006240005
39882;534;6.96;-1.52;0;1.06;3.06;2006240008
39884;445;11.66;0.18;0;0;5.5;2006240010
39885;534;7.72;-2.56;0;0.96;5.12;2006240011
39887;445;11.58;-2.22;0;0.44;4.733333333;2006240013
39889;534;8.16;-3.22;0;1.34;6.94;2006240015
39912;534;13.84;-4.2;0;0.64;3.4;2006240041
39913;534;13.84;-4.2;0;0.64;3.4;2006240042
39916;534;12.56;-3.36;0;0.68;3.88;2006240047
39918;1510;5.36;-5.7;0;2.2;6.16;2006240049
39919;1510;5.36;-5.7;0;2.2;6.16;2006240050
39920;1510;5.36;-5.7;0;2.2;6.16;2006240052
39922;445;12.6;-3.68;nan;1.22;5.84;2006240054
39927;534;15.08;-3.84;0;0.48;3.4;2006240059
39930;534;15.28;-2.96;0;0.58;3.4;2006240063
39934;840;12.2;-2;0;1.46;5.78;2006240069
39935;534;15.32;-2.76;0;0.62;3.52;2006240070
39936;1480;9.18;-1.64;0;1.44;5.16;2006240071
39940;534;15.32;-2.76;0;0.62;3.52;2006240075
39941;534;15.32;-2.76;0;0.62;3.52;2006240076
39942;534;15.32;-2.76;0;0.62;3.52;2006240077
39954;445;13.7;-2.86;0.04;1.44;6.58;2006240090
39955;1510;6.42;-4.46;0;2.2;6.84;2006240091
39956;1510;6.42;-4.46;0;2.2;6.84;2006240092
39957;1510;6.42;-4.46;0;2.2;6.84;2006240093
39958;127;11.66;2.92;0;3.72;8.34;2006240094
39960;1480;8.9;-1.04;0;1.62;5.82;2006240096
39961;534;15.44;-1.52;0;0.82;4.46;2006240098
39963;1510;6.1;-1.16;2.26;2.04;12.22;2006240101
39965;534;11.04;1.64;2.36;2.6;11.18;2006240107
39966;534;13.88;6.16;nan;3.22;10.68;2006240108
39967;1530;6.44;-0.08;1.76;3.825;13.4;2006240110
39968;1530;6.42;1.08;1.74;3.28;11.56;2006240112
39969;1530;8.2;2.2;1.56;2.88;8.78;2006240115
39970;1020;17.7;2.4;0;3.12;7.94;2006240116
39971;1530;8.2;2.2;1.56;2.88;8.78;2006240117
39972;534;21.8;3.52;0;0.62;4.82;2006240118
39973;912;20.64;4.56;0;4.16;12.28;2006240122
